531;9220;19540;NULL;NULL;NULL;NIMES;FRANCE;30000;VILLE DE NIMES;place de l'Hìtel de Ville;NULL
532;9221;19541;NULL;NULL;NULL;ST BRIEUC cÇdex 9;FRANCE;22096;CAF GUINGAMP;53, boulevard ClÇmenceau;NULL
533;9229;19542;NULL;NULL;NULL;SAINT BRIEUC Cedex 9;FRANCE;22096;CAF DES COTES D'ARMOR;53, boulevard ClÇmenceau;NULL
534;9483;19544;NULL;NULL;NULL;RENNES;FRANCE;35703;LYCEE CHATEAUBRIAND;136, boulevard de VitrÇ;BP 1113
535;9495;19545;NULL;NULL;NULL;MORNAC;FRANCE;16600;CALITOM;ZE La Braconne;19, route du Lac des Saules
536;9642;19547;01 39 94 60 00;NULL;NULL;GOUSSAINVILLE cÇdex;FRANCE;95191;MAIRIE DE GOUSSAINVILLE;place de la Charmeuse;BP 10030
537;9674;19548;NULL;NULL;NULL;PARIS;FRANCE;75008;THE KASE;SAS THE NEW KASE;5 RUE FRANCOIS 1er
538;9675;19548;NULL;NULL;NULL;PARIS;FRANCE;75017;THE KASE;RETAIL 3D;32 RUE RENNEQUIN
539;9676;19548;NULL;NULL;NULL;PARIS;FRANCE;75008;THE KASE;5 RUE FRANCOIS 1er;NULL
540;9724;19549;0825.02.87.87;NULL;fournisseurs.relations@orange.com;VANVES CEDEX;FRANCE;92174;C/O ORANGE GESTION IMMOBILIERE;Mandataire Orange;Pìle ComptabilitÇ  des Filiales
541;9728;19550;NULL;NULL;NULL;ERBREE;FRANCE;35500;SYNDICAT DES EAUX DE LA HAUTE VILAINE (2014);Mairie;12 rue de Bretagne
542;9749;19551;NULL;NULL;NULL;SAINT MARTIN DE RE;FRANCE;17410;COMMUNAUTE DE COMMUNES ILE DE RE;3, rue Päre Ignace;CS 28001
543;9866;19552;02 43 69 28 27;02 43 69 20 88;NULL;SAINT-BERTHEVIN Cedex;FRANCE;53942;MAIRIE DE ST BERTHEVIN;Place de líEurope;BP 4255
544;9471;19553;NULL;NULL;NULL;CHEVANCEAUX;FRANCE;17210;COMMUNE DE CHEVANCEAUX;place de la Mairie;NULL
545;9590;19558;NULL;NULL;NULL;ST THEGONNEC;FRANCE;29410;MAIRIE ST THEGONNEC;Service Financier;2, place de la Mairie
546;9610;19559;NULL;NULL;NULL;LOCQUIREC;FRANCE;29241;MAIRIE LOCQUIREC;Route de Plestin;NULL
547;9660;19560;NULL;NULL;clp-plumelec@live.fr;PLUMELEC;FRANCE;56420;COMMUNE DE PLUMELEC;19, place de l'Eglise;NULL
548;9725;19561;NULL;NULL;sem@safi29.fr;QUIMPER;FRANCE;29018;SAFI;4 rue du 19 Mars 1962;NULL
549;9748;19562;02 98 97 71 50;02 98 97 71 51;contact@cc-concarneaucornouaille.fr;CONCARNEAU;FRANCE;29186;CONCARNEAU CORNOUAILLE AGGLOMERATION;52 rue Bayard;BP 636
550;9417;19563;NULL;NULL;NULL;VANNES Cedex;FRANCE;56006;DIRECTION DES FINANCES;SERVICE DES MARCHES;30, rue Alfred Kastler
551;9491;19564;NULL;NULL;NULL;VAIGES;FRANCE;53480;MAIRIE DE VAIGES;1, route de La Bazouge;NULL
552;9563;19566;NULL;NULL;mairie@le-forest-landerneau.fr;LA FOREST LANDERNEAU;FRANCE;29800;MAIRIE LA FOREST LANDERNEAU;MAIRIE;NULL
553;9620;19567;02 98 04 00 11;NULL;NULL;LANNILIS;FRANCE;29870;MAIRIE DE LANNILIS;19, rue de la Mairie;NULL
554;9649;19569;01 30 42 37 29;NULL;STD 01 30 42 50 68;YVELINES;FRANCE;78000;VILLE DE LONGNES;MAIRIE DE LONGNES;NULL
555;9766;19570;NULL;NULL;NULL;PARIS;FRANCE;75002;CONSEIL ET ASSISTANCE GT LOCATION PARIS;19, rue Paul Lelong;NULL
556;9817;19571;NULL;NULL;NULL;CAEN CEDEX;FRANCE;14035;PLACE REINE MATHILDE;ABBAYE AUX DAMES;BP 523
557;9869;19572;02 43 52 15 15;02 43 52 15 19;mairie@sille-le-guillaume.fr;SILLE LE GUILLAUME;FRANCE;72140;MAIRIE DE SILLE LE GUILLAUME;Hìtel de Ville;BP 41
558;9393;19574;NULL;NULL;NULL;LOUVERNE;FRANCE;53950;S.I.A.E.P DE LA REGION DE LOUVERNE;Mairie de LouvernÇ;2 rue AbbÇ Angot
559;9404;19575;02 23 30 50 50;NULL;s.challe@habitation-familiale.coop;RENNES CEDEX 2;FRANCE;35208;SCCV HF QUINCE 4;110, boulevard ClÇmenceau;CS 10 838
560;9405;19575;02 23 30 50 5;NULL;s.challe@habitation-familiale.coop;RENNES CEDEX 2;FRANCE;35208;SCCV HF CL5;110 boulevard ClÇmenceau;CS 10 838
561;9504;19577;NULL;NULL;NULL;SAINTE-RADEGONDE;FRANCE;17250;COMMUNE DE SAINTE RADEGONDE;22, rue de Saintonge;NULL
562;9526;19578;NULL;NULL;NULL;GENSAC LA PALLUE;FRANCE;16130;MAIRIE DE GENSAC LA PALLUE;1, route de Cognac;NULL
563;9616;19579;05 55 43 10 10;NULL;NULL;LIMOGES CEDEX;FRANCE;87025;CENTRE HOSPITALIER ESQUIROL;15, rue du Docteur Marcland;NULL
564;9746;19580;NULL;NULL;NULL;ST AIGNAN DE COUPTRAIN;FRANCE;53250;SIAEP DES AVALOIRS;La Madeleine;NULL
565;9555;19581;NULL;NULL;NULL;PLOURIN LES MORLAIX;FRANCE;29600;VILLE DE PLOURIN LES MORLAIX;Place de la Mairie;NULL
566;9566;19582;05.45.71.07.79;05.45.71.70.04;NULL;ROUMAZIERES LOUBERT;FRANCE;16270;CDC DE HAUTE CHARENTE;65, route Nationale;NULL
567;9567;19583;05.45.63.00.52;05.45.63.15.36;NULL;LA ROCHEFOUCAULD;FRANCE;16110;CDC BANDIAT TARDOIRE;3 bis, boulevard du GÇnÇral de Gaulle;BP 14
568;9644;19584;NULL;NULL;NULL;CERENCES;FRANCE;50510;COMMUNE DE CERENCES;7, place du MarchÇ;NULL
569;9780;19585;NULL;NULL;NULL;MINHIHY-TREGUIER;FRANCE;22220;COMMUNAUTE DE COMMUNES DU HAUT TREGOR;ZA DE CONVENANT-VRAZ;NULL
570;9825;19586;NULL;NULL;NULL;EPINAY SUR SEINE;FRANCE;93806;VILLE D'EPINAY SUR SEINE;1-3, rue QuÇtigny;NULL
571;9840;19587;NULL;NULL;NULL;SAINT PAIR SUR MER;FRANCE;50380;PÇpiniäre d'entreprises;ZA du Croissant;295, rue de Jersey
572;9870;19588;NULL;NULL;NULL;VIGNEUX SUR SEINE;FRANCE;91270;VILLE DE VIGNEUX SUR SEINE;75 rue Pierre Marin;NULL
573;9436;19589;02 97 41 85 15;02 97 41 84 28;mairie@sarzeau.fr;SARZEAU;FRANCE;56370;COMMUNE DE SARZEAU;place Richemont;BP 14
574;10289;19593;02.97.56.24.64;02.97.56.99.04;ad-atrium@wanadoo.fr;AURAY;FRANCE;56400;6, place des 4 vents;;NULL
575;8780;19609;NULL;NULL;NULL;RENNES Cedex;FRANCE;35042;SNC SAGESSE;ReprÇsentÇ par ESPACIL  HABITAT;1 rue du Scorff - CS 54221
576;8781;19610;02 43 04 26 64;NULL;NULL;MAYENNE Cedex;FRANCE;53102;SANTERNE MAYENNE;Boulevard Franäois Mitterrand;BP 80060
577;8782;19611;NULL;NULL;NULL;SAINT MALO;FRANCE;35400;DEGANO;SCI CORSAIRE;5, rue Claude Chapel
578;8783;19611;NULL;NULL;NULL;CHARENTON LE PONT;FRANCE;94676;DEGANO;NATIXIS LEASE IMMO;4, place de la Coupole
579;8784;19611;NULL;NULL;NULL;CHARENTON LE PONT;FRANCE;94676;DEGANO;FRUCTICOMI;4, place de la Coupole
580;8786;19613;NULL;NULL;NULL;NANTES Cedex 3;FRANCE;44322;EVECHE DE NANTES;rue du Cardinal Richard;BP 52204
581;8792;19617;02 43 40 41 41;NULL;NULL;CHANGE;FRANCE;72560;ESBTP;Rue des Champs;NULL
582;10635;19655;NULL;NULL;NULL;RENNES;FRANCE;35000;GALLAIS CLAIRE ARCHITECTE;1, rue Vincent Auriol;NULL
583;11037;19665;02 40 92 18 58;NULL;NULL;CARQUEFOU;FRANCE;44476;ENTREPRISE MADIC;8, rue de la MÇtallurgie;NULL
584;11040;19668;NULL;NULL;NULL;PARIS cÇdex 12;FRANCE;75583;Immeuble Central Seine;48 - 52, quai de la RapÇe;CS 71230
585;11043;19671;02.99.85.59.10;NULL;NULL;RENNES;FRANCE;35000;HECD;Immeuble Le Lotus;22, rue du Bignon
586;11051;19678;02.40.99.48.48.;NULL;Mr Madec (compta) 02 40 99 23 51;NANTES CEDEX 9;FRANCE;44923;NANTES METROPOLE;2, cours du Champs de Mars;NULL
587;11057;19682;02 51 84 364;NULL;NULL;NANTES;FRANCE;44000;IN SITU ARCHITECTURE ENVIRONNEMENT;3, rue BrÇa;NULL
588;11793;19690;02 99 23 15 88;NULL;NULL;SAINT GREGOIRE;FRANCE;35760;SCCV TERTIAIRE LA COURROUZE;6, parc de BrocÇliande;NULL
589;8276;19706;NULL;NULL;NULL;MACHECOUL;FRANCE;44270;ZI de la Seiglerie 2;rue Claude Chappe;BP 42
590;8288;19711;02 99 86 82 00;NULL;NULL;RENNES CÇdex 2;FRANCE;35205;LYCEE BREQUIGNY RENNES;7, avenue Georges Graff;BP 90516
591;8296;19716;NULL;NULL;NULL;LE MANS cÇdex 9;FRANCE;72030;MMA;DÇpartement Construction;14, boulevard Marie et Alexandre Oyon
592;8297;19716;NULL;NULL;NULL;LE MANS CEDEX 9;FRANCE;72030;MMA;14, boulevard Marie et Alexandre Oyon;NULL
593;11608;19753;NULL;NULL;NULL;ORVAULT;FRANCE;44703;SPIE PRESENCE;4 rue Wattman;NULL
594;11649;19762;NULL;NULL;NULL;NANTES;FRANCE;44300;SCCV LES PLATANES;10, rue du Loquidy;NULL
595;11678;19766;02.99.82.87.00;02.99.81.49.80;NULL;SAINT MALO CEDEX;FRANCE;35403;LYCEE JACQUES CARTIER;31, rue de la Balue;BP 115
596;11675;19767;06 19 89 66 62;02.40.43.23.29.;NULL;SAINT HERBLAIN;FRANCE;44800;PRIMA CONSTRUCTION SAS;11, route de Plessis Boucher;NULL
597;10394;19781;NULL;NULL;NULL;ANGERS cedex 01;FRANCE;49041;EMAT/DCG/Etablissement du GÇnie d'Angers;Bureau Conduite des RÇalisations;rue des Petites Musses
598;10395;19781;02 98 14 81 42;02 98 14 81 09;NULL;BREST ARMEES;FRANCE;29240;Direction des Travaux Maritimes de BREST;Division CO C&FB - Energie rÇseau;15 bis, rue de l'Ecole Navale
599;10396;19781;02.98.14.81.43;02.98.14.81.17;NULL;BREST ARMEES;FRANCE;29240;DIRECTION DES TRAVAUX MARITIMES DE BREST;DIVISION GTP;BP 16
600;10397;19781;05 58 46 61 00;NULL;NULL;MONTMARSAN;FRANCE;40011;TrÇsorerie payeur gÇnÇrale;23, rue Armand Dulanon;BP 309
601;10398;19781;02.23.42.09.50;02.23.42.09.59;NULL;RENNES;FRANCE;35000;MINISTERE DE LA DEFENSE;ANTENNE REGIONALE DE L'EQUIPEMENT;29, rue du Puits Mauger
602;10399;19781;NULL;NULL;NULL;ANGERS cedex 01;FRANCE;49041;ETABLISSEMENT DU GENIE D'ANGERS;Bureau Conduite des RÇalisations / Section Prestat;rue des Petites Musses
603;8820;19792;NULL;NULL;NULL;RENNES;FRANCE;35000;REN INVESTISSEMENT;SAS MARCEAU CONSTRUCTION;4 rue Jean Jauräs
604;8821;19792;NULL;NULL;NULL;ST HERBLAIN;FRANCE;44800;REN INVESTISSEMENT;CG BATISSEUR;3, boulevard du ZÇnith
605;8822;19792;NULL;NULL;NULL;SAINT HERBLAIN;FRANCE;44800;REN INVESTISSEMENT;REN  INVESTISSEMENT;3, boulevard du ZÇnith
606;8823;19792;NULL;NULL;NULL;ORVAULT;FRANCE;44700;SCI PENTECOTE;8, rue Jean Rouxel;ZAC de la Pentecìte
607;8824;19792;NULL;NULL;NULL;ANGERS;FRANCE;49000;REN INVESTISSEMENT;TREVES ORGANISATION;2, square Lafayette
608;8825;19792;NULL;NULL;NULL;RENNES;FRANCE;35000;NOX INGENIERIE;Le Lotus;22, rue du Bignon
609;8826;19792;NULL;NULL;NULL;ST HERBLAIN;FRANCE;44821;REN RESTAURATION;ZAC AR MOR;3, boulevard du ZÇnith
610;8831;19795;03 28 23 59 00;03 28 23 59 07;NULL;GRAVELINES;FRANCE;59820;SIVOM DE L'AA;Hìtel de Ville;BP 175
611;8839;19802;02 41 63 80 88;02 41 63 19 94;NULL;LA JUBAUDIERE;FRANCE;49510;MAIRIE DE LA JUBAUDIERE;Rue d'Anjou;NULL
612;10465;19808;NULL;NULL;NULL;ST LUNAIRE;FRANCE;35800;COMMUNE DE SAINT LUNAIRE;MAIRIE;Boulevard Flusson
613;10296;19838;02.99.16.31.32;NULL;christophe.bachmann.architecte@wanad;DINARD;FRANCE;35800;BACHMANN;Architecte DESA;36, avenue Georges V
614;10090;19859;NULL;NULL;NULL;SAINT MELOIR DES ONDES;FRANCE;35350;VILLE DE SAINT MELOIR DES ONDES;place de la Mairie;BP 30
615;10096;19864;02 23 30 23 31;NULL;NULL;RENNES;FRANCE;35000;KERMARREC PROMOTION;13, rue de la Sauvaie;NULL
616;10121;19881;02.33.69.42.43;02.33.69.42.44;NULL;GRANVILLE;FRANCE;50400;737 rue de la Parfonterie;BP 516;
617;11689;19884;02.98.86.04.12;02.98.86.26.23;02 98 86 04 12;CHATEAULIN;FRANCE;29150;CHATEAULIN DISTRIBUTION;20, quai Robert Alba;NULL
618;11690;19885;NULL;NULL;NULL;LE CELLIER;FRANCE;44850;SOCIETE DE BIENFAISANCE;RÇsidence des Grands Coteaux;6, rue des Grands Coteaux
619;11697;19888;NULL;NULL;NULL;MONTREUIL LE GAST;FRANCE;35520;COMMUNE DE MONTREUIL LE GAST;3, rue de la Mairie;NULL
620;11714;19897;02 96 68 39 42;NULL;NULL;SAINT BRIEUC CEDEX;FRANCE;22003;OGEC LYCEE SACRE-COEUR;BP 305;NULL
621;8845;19921;NULL;NULL;NULL;TROIS PALIS;FRANCE;16730;SUD OUEST CHAUFFAGE;Rue Motte;NULL
622;10943;19939;NULL;NULL;NULL;PLEINE FOUGERES;FRANCE;35610;M. Le PrÇsident;2, rue Villebermont;BP 13
623;10946;19942;02 40 92 15 24;NULL;NULL;ORVAULT;FRANCE;44700;Monsieur BOUDAILLEZ;ZAC de la Pentecìte;Rue Jean Rouxel
624;11720;19947;02 99 03 35 57;NULL;NULL;RENNES cÇdex;FRANCE;35040;Service MGI;4, rue Louis Braille;CS 64017
625;11721;19947;NULL;NULL;NULL;SAINT JACQUES DE LA LANDE;FRANCE;35136;CREDIT AGRICOLE D'I & V;SAS du PrÇ PerchÇ;4, rue Louis Braille
626;11725;19951;02 97 75 70 70;NULL;NULL;BEIGNON;FRANCE;56380;FENETRE A;ZA PrÇ Chenot;NULL
627;11730;19954;02 40 74 11 55;NULL;COMPTA 02 40 74 39 39;NANTES CEDEX 01;FRANCE;44002;EMERAUDE PROMOTION 3;25 bis, rue Paul Bellamy;BP 10216
628;11732;19956;02 99 35 03 30;NULL;NULL;RENNES CEDEX;FRANCE;35004;GROUPE LAUNAY;19 Bd de Beaumont;BP 50425
629;11733;19956;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35004;SCI BEL AIR INVEST;19 Bd de Beaumont;BP 50425
630;10767;19964;02 40 38 51 00;02 40 86 41 48;NULL;COUERON;FRANCE;44220;VILLE DE COUERON;8, place Charles de Gaulle;NULL
631;10781;19975;02 40 20 69 16;02 40 20 08 60;NULL;NANTES Cedex 1;FRANCE;44001;ATREALIS PROMOTION;34, place Viarme;BP 10118
632;11091;19990;NULL;NULL;NULL;BOUGUENAIS;FRANCE;44340;ENTREPRISE BIRSIN NEUF ET RENOVATION;13, rue de la Chabossiäre;NULL
633;12904;19991;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35031;DÇpartement des  Affaires Immobiliäres;UnitÇ OpÇration n¯ 2;18 Bis rue de Chatillon
634;8872;19995;02 40 26 35 00;02 40 26 31 84;NULL;LEGE;FRANCE;44650;COMMUNE DE LEGE;11, rue de la ChaussÇe;NULL
635;10252;20008;02.99.40.75.75;NULL;NULL;SAINT MALO CEDEX;FRANCE;35401;LES THERMES MARINS DE SAINT MALO;Grande Plage du Sillon;BP 32
636;10263;20013;02 99 84 49 49;02 99 84 49 00;le vendredi;RENNES CEDEX;FRANCE;35042;PORTES DE BRETAGNE;117, Avenue Gros Malhon;CS 54230
637;10264;20013;NULL;NULL;NULL;BONCHAMP LES LAVAL;FRANCE;53960;CEGELEC INFRA BRETAGNE;CENTRE DE TRAVAUX DE LAVAL;9, rue Pierre Lemonnier
638;10265;20013;02 43 21 53 53;02 43 21 53 50;NULL;LE MANS;FRANCE;72000;CEGELEC INFRA BRETAGNE;225 rue BeaugÇ;NULL
639;10266;20013;NULL;NULL;NULL;QUIMPER CEDEX;FRANCE;29196;CEGELEC INFRA BRETAGNE;ZI de Kernevez;NULL
640;10279;20024;NULL;NULL;NULL;CHANGE CEDEX;FRANCE;72560;5, allÇe de Perquoi;BP 21;ZA de la Chenardiäre
641;10366;20062;NULL;NULL;g.garrec@ecodiag.com;ORVAULT;FRANCE;44700;SCI GAMA;10, rue Jean Rouxel;NULL
642;10368;20064;NULL;NULL;NULL;NANTES cedex 3;FRANCE;44331;FRANCE TELECOM;5, rue du Moulin de la Garde;BP 53149
643;10369;20064;NULL;NULL;NULL;NANTES cedex 4;FRANCE;44105;UnitÇ de Gestion Immobiliäre PAYS DE LOIRE;10, rue du Corps de Garde;CS 70506
644;10370;20064;08 25 02 87 87;NULL;NULL;ROUEN cedex;FRANCE;76721;CSPCF;ComptabilitÇ Fournisseur - DIT;TSA 38107
645;11739;20078;02 99 23 16 46;NULL;NULL;SAINT GREGOIRE CEDEX;FRANCE;35769;PERFORMANCE PROMOTION;Espace Performance;BÉtiment N
646;11740;20078;02 99 23 16 46;NULL;NULL;ST GREGOIRE;FRANCE;35769;PERFORMANCE PROMOTION;SCCV Ste Anne;Espace Performance BÉt N
647;11751;20089;02 99 85 93 97;NULL;NULL;RENNES CEDEX;FRANCE;35040;SECIB;1, place de la Gare;CS 14003
648;11786;20097;02 40 26 16 16;NULL;NULL;LE BIGNON;FRANCE;44140;PUBLIEMBAL;SCI PE FROMENTAUX;ZA Les Fromentaux
649;11787;20097;NULL;NULL;NULL;LE BIGNON;FRANCE;44140;PUBLIEMBAL;ZA LA FORET;BP 3
650;11788;20097;NULL;NULL;NULL;NANTES CEDEX 1;FRANCE;44017;BATIROC BPL;13, rue de la PÇrousse;BP 31715
651;8374;20102;NULL;NULL;NULL;NANTES;FRANCE;44300;MR ET MME POULAIN;21, rue Albert Calmette;NULL
652;10195;20117;02.99.31.79.60;NULL;m.loper@missenard-quint.com;SAINT JACQUES DE LA LANDE;FRANCE;35136;MISSENARD QUINT B;66, Boulevard de la Haie des Cognets;NULL
653;10196;20117;02 40 92 20 40;02 40 92 01 90;NULL;SAINT HERBLAIN cedex;FRANCE;44805;MISSENARD QUINT B;1 rue du RÇmouleur;CP 2602
654;8878;20121;01.55.27.44.00;NULL;NULL;PARIS;FRANCE;75381;CNFTP;10, 12, rue d'Anjou;NULL
655;8880;20123;02 98 33 91 80;NULL;NULL;BREST;FRANCE;29200;DE RECOUVRANCE;FONCIA GÇnÇrale Immobiliäre;34, rue Amiral Linois
656;8882;20125;02 98 40 38 86;NULL;uniquement FAX: 02 98 40 24 48;BREST;FRANCE;29200;SCI HALLES DE RECOUVRANCE;rue d'Armorique;NULL
657;8887;20130;NULL;NULL;NULL;SAINT HERBLAIN;FRANCE;44821;SCI DGS;3, boulevard du ZÇnith;NULL
658;8890;20133;05 55 06 87 87;NULL;NULL;LIMOGES CÇdex;FRANCE;87045;GROUPE LEGRAND;128, avenue Delattre de Tassigny;NULL
659;8891;20133;NULL;NULL;NULL;LIMOGES;FRANCE;87000;GROUPE LEGRAND;LEGRAND SNC;128, avenue Delattre de Tassigny
660;8892;20133;NULL;NULL;NULL;LIMOGES;FRANCE;87000;GROUPE LEGRAND;LEGRAND FRANCE;128, avenue Delatre de Tassigny
661;8893;20134;NULL;NULL;NULL;CHATILLON EN VENDELAIS;FRANCE;35210;CCAS CHATILLON EN VENDELAIS;4, impasse de l'Ancien Chìteau;NULL
662;10023;20151;NULL;NULL;NULL;PARIS CEDEX 16;FRANCE;75775;Direction GÇnÇrale de l'Administration;Sous Direction des Affaires Immobiliäres;23, rue de la PÇrouse
663;11313;20158;05.45.29.50.00;05.45.31.20.88;NULL;RUFFEC;FRANCE;16700;CENTRE HOSPITALIER DE RUFFEC;15, rue de l'Hìpital;NULL
664;10828;20184;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35032;SERVICE ACHATS IMMOBILIERS;1, rue du PrÇ BottÇ;BP 23256
665;10829;20184;02.99.01.21.21;NULL;NULL;RENNES CEDEX;FRANCE;35032;Direction de l'immobilier;27, boulevard du Colombier;BP 13246
666;10830;20184;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35002;SCI ACTIVITES COURRIER DE PROXIMITE;CSPI Rennes;27, boulevard du Colombier
667;11371;20201;NULL;NULL;NULL;BORDEAUX Cedex;FRANCE;33000;PREFECTURE DE LA ZONE DEFENSE SUD-OUEST;S.G.A.P. SUD-OUEST;89, cours DuprÇ de Saint Maur
668;10201;20230;02.41.33.73.84;02.41.33.73.68;compta: Mme Avenet 02 41 33 73 78;ANGERS cedex 02;FRANCE;49100;LOGI OUEST;13, boulevard des Deux Croix;BP 83029
669;11132;20254;NULL;NULL;NULL;BONDY;FRANCE;93145;DARTY OUEST;CSP ComptabilitÇ Frais GÇnÇraux;TSA 90 005
670;11835;20266;NULL;NULL;NULL;NOISY LE GRAND CEDEX;FRANCE;93192;AGENCE POLE EMPLOI IDF;Service Travaux Neufs;1, place Jean Baptiste ClÇment
671;11843;20270;NULL;NULL;NULL;ERBREE;FRANCE;35500;SYNDICAT DES EAUX DE LA HAUTE VILAINE (2010);Mairie;12, rue de Bretagne
672;11845;20272;NULL;NULL;NULL;ERBREE;FRANCE;35500;SYNDICAT DES EAUX DE LA HAUTE VILAINE (2012);Mairie;12 rue de Bretagne
673;11859;20275;NULL;NULL;NULL;RENNES;FRANCE;35000;LA MOTTE CONSTRUCTEUR;5, boulevard Magenta;NULL
674;11860;20275;NULL;NULL;NULL;NANTES;FRANCE;44000;LA MOTTE CONSTRUCTEUR;28 Bd Gabriel Bist'hau;NULL
675;11877;20286;NULL;NULL;NULL;RENNES CEDEX 9;FRANCE;35053;POLE EMPLOI BRETAGNE;Service ComptabilitÇ TrÇsorerie;36, rue de LÇon
676;8441;20297;06 13 70 25 59;NULL;NULL;ARRADON;FRANCE;56610;MME LEVRON  -  VIVAL;rue des Fräres Mithouard;NULL
677;8924;20311;NULL;NULL;NULL;RIEDISHEIM;FRANCE;68400;SAS PROTEC;BP 13;23, rue du Haut Point
678;8939;20321;NULL;NULL;NULL;NANTES;FRANCE;44000;IMMOFI 7;5, rue Menou;NULL
679;9202;20322;02 41 56 54 53;02 41 56 52 81;NULL;SAINT ANDRE DE LA MARCHE;FRANCE;49450;DEFOND MACONNERIE;9, rue LÇonard de Vinci;NULL
680;9244;20326;NULL;NULL;compta@ldmaconnerie.fr;AIGREFEUILLE SUR MAINE;FRANCE;44140;SARL LDM;ZA du Haut Coin;NULL
681;9300;20329;NULL;NULL;NULL;PARIS;FRANCE;75009;GROUPE DE WATOU;50, rue de la ChaussÇe d'Antin;NULL
682;9299;20329;NULL;NULL;NULL;SAINT GERMAIN EN LAY;FRANCE;78100;GROUPE DE WATOU;18 Rue Saint Vincent;NULL
683;9335;20331;02 97 57 79 90;02 97 57 52 67;NULL;BREC'H;FRANCE;56400;MAIRIE DE BREC'H;9 rue Georges Cadoudal;NULL
684;9439;20332;01 46 86 03 67;NULL;NULL;VILLEMOMBLE;FRANCE;93250;SCI BRUVER IMMO;54, 58, allÇe du Plateau;
685;8324;20358;NULL;NULL;NULL;VANNES CEDEX;FRANCE;56008;CHAMBRE DES METIERS ET DE L ARTISANAT DU MORBIHAN;boulevard des Iles;BP 311
686;10581;20373;NULL;NULL;NULL;ST OUEN DES TOITS;FRANCE;53410;ELITEL RESEAUX;ZA de la Maitrie;BP 10
687;10445;20375;NULL;NULL;NULL;LA CHAPELLE THOUARAULT;FRANCE;35590;MAIRIE LA CHAPELLE THOUARAULT;place G. Padgett;NULL
688;10949;20392;NULL;NULL;NULL;RENNES CEDEX;FRANCE;35040;ZAC Atalante Champeaux - BÉt Satelis 2;3, allÇe Ermengarde d'Anjou;CS 84028
689;10950;20392;NULL;NULL;NULL;ST GREGOIRE CEDEX;FRANCE;35768;Parc d'affaires de la BrÇtäche;avenue St Vincent;CS 36832
690;10960;20400;NULL;NULL;NULL;YVRE LE POLIN;FRANCE;72330;MAIRIE D'YVRE LE POLLIN;Place de l'Eglise;NULL
691;11284;20408;NULL;NULL;NULL;JONZAC Cedex;FRANCE;17503;CENTRE HOSPITALIER DE JONZAC;4, rue Winston Churchill;BP 109
692;11297;20417;NULL;NULL;NULL;SAINTES;FRANCE;17100;AGENCE CAILLAUD-PIGUET;54, chemin des Carriäres de la Cro;NULL
693;11920;20443;02.33.69.21.00;NULL;NULL;MORTAIN;FRANCE;50140;HOPITAL DE MORTAIN;18, rue de la 30äme Division AmÇricaine;BP 2
694;11927;20448;05.46.93.26.96;05.46.93.60.53;NULL;SAINTES;FRANCE;17100;SCI ROCHEBELLE;Centre E. Leclerc;La Champagne St Georges
695;11929;20450;02 99 79 89 86;NULL;NULL;BOULOGNE BILLANCOURT;FRANCE;92100;SCCV LA COURROUZE D09;123, rue du Chìteau;NULL
696;8128;20460;NULL;NULL;NULL;NOELLET;FRANCE;49520;MAIRIE DE NOELLET;11, rue de la Mairie;NULL
697;8361;20472;02.99.20.00.30;NULL;NULL;SAINT MALO;FRANCE;35406;OPAC EMERAUDE HABITATION;12, avenue Jean Jauräs;BP 63
698;8368;20478;NULL;NULL;NULL;ANGOULEME CEDEX;FRANCE;16004;MUTUALITEDELACHARENTE;62, 64, rue Saint Roch;BP 1137
699;11170;20485;02.31.06.53.92;NULL;SVE TX MME BRANELLEC 0231064958;CAEN CEDEX;FRANCE;14033;Direction du Patrimoine et des Infrastructures;NIVEAU 3 - PIECE 809;Avenue de La Cìte de Nacre
700;11172;20487;NULL;NULL;NULL;ISSY LES MOULINEAUX CÇdex 9;FRANCE;92861;FINAMUR;1, 3, rue du Passeur de Boulogne;NULL
701;11180;20488;01.44.93.84.00;01.44.93.84.09;NULL;PARIS;FRANCE;75011;BOUCHAUD ARCHITECTES;24, rue Richard Lenoir;NULL
702;11192;20493;02 99 79 01 14;02 99 78 18 89;NULL;RENNES;FRANCE;35000;CFA GRAND OUEST;35, rue Eugäne Pottier;NULL
703;10966;20502;NULL;NULL;NULL;POITIERS;FRANCE;86000;VILLE DE POITIERS;Hìtel de ville;Place d'Arme
704;10967;20502;05 49 52 35 35;05 49 52 38 80;NULL;POITIERS cedex;FRANCE;86021;Direction GÇnÇrale des services Techniques;Hìtel de Ville;BP 569
705;11445;20519;NULL;NULL;NULL;VILLEPAIL;FRANCE;53250;MAIRIE VILLEPAIL;1, rue de l'Eglise;NULL
706;11456;20525;02.33.48.50.77;02.33.48.42.27;NULL;AVRANCHES;FRANCE;50300;MME FIQUET SOPHIE;Architecte DPLG;5, rampe d'Olbiche
707;11124;20548;NULL;NULL;NULL;ORVAULT;FRANCE;44700;SCI SDG;8, rue Jean Rouxel;NULL
708;11612;20561;NULL;NULL;NULL;VARS;FRANCE;16330;MAIRIE DE VARS;33, rue Principale;NULL
